classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20
1901	0	0	0	0	0	0	2218.2	0	0	0	584.7	0	0	0	0	0	0	1388.2	0	0	0	0	0	0	0	718.2	0	0	0	0	0	0	2646.1	0	2860.2	0	0	4084.4	1311.5	1880.7	1076.8	4392	0	0	772.5	2358.8	795.3	0	0	0
66036	0	1175.5	3100.1	1989.6	1972.5	3282.4	1971.1	0	0	4106.5	2507.2	0	993.3	979.5	2901	1485.2	0	1274.8	0	2393.6	2894.8	0	0	3080.4	3403.3	3596.6	4316.3	1468.1	0	0	0	1957.5	2301.5	4902.9	3953.5	3609.2	0	4603.2	2900.1	0	905.5	0	0	2397.3	1142.2	967.6	1647.9	883.6	0	0
266740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29970	11542	14034.6	9417.9	5510	10115.4	11319.8	7385.1	0	0	8507	8610.8	14614.9	6237.9	6899.4	0	4107.3	16879.8	8134.3	9287.5	5174	0	6509.6	13418.7	7079.6	4848.4	10838.9	12009.4	10835.8	0	11432.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
847	0	0	9716.7	8173.8	9138.5	6878.7	8394.6	16405	6997.8	16409.4	12792.5	11241.1	21602.1	13125.3	10983.2	14475.2	12777.7	10406.1	15783.3	7045.6	12597.8	9102.3	9934.7	12603.7	4210	25849.7	11415.5	15355.7	9368.2	7473.2	6906.8	11569.7	9984.1	6083.9	6325.9	33123.9	4893.8	7417.4	10321.2	5823.7	11745.5	9803.1	6708.5	28569.5	9246.3	12319.6	7711	10428.3	15110.5	10570.3
22995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
843	0	3263.2	2632.4	2785	5444.5	0	0	0	4749.3	0	0	0	2758	0	4830.6	3009.5	4455.1	2176.4	0	2296.8	4079.7	4006.2	5907.2	3172.5	0	2865.6	0	4442	0	0	5798.7	1176.1	4891.5	4698.9	0	0	0	4711.3	7858.3	0	3537.9	0	0	4233.1	3322.3	2524.5	2997.4	6158.3	0	0
842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3149.2	2497	0	0	0	0	0	0	0	2718.2	0	0	0	0	0	0	0	1941.4	0	3308.6	2633.7	0	0	0	0	0	0	2753.9	0	2770.3	0	0	0	0	0	0
8899	2291.1	0	3432.7	3152.4	0	0	0	0	3776.5	4355.7	3399.5	3917.1	1795.2	2582.9	0	634	3010.1	0	0	1899	0	3462.4	3926.1	3250.2	0	0	2908.6	5196.7	0	0	0	2374.4	3948.9	0	1143.7	0	0	0	2789.4	3264.4	0	0	7504.9	2949.6	1646.9	3029.6	0	1961.8	0	0
4074	0	5250.4	3007.3	5164.8	0	0	0	0	0	7956.9	0	0	0	0	0	9652.2	6875.1	8079.6	5749.5	4686	0	0	8525	6405	0	3892.8	6135.3	9842.5	0	10252.6	8115.1	4532	6364.5	0	6052.8	11479.2	0	0	5823.5	5506.5	5273	11733.7	12070.5	8169.9	0	6431.4	4712.5	5569.1	10381.8	0
4077	4173.6	0	0	1239	1923.5	0	0	0	0	1503.1	0	0	2539.3	1076.5	0	0	0	0	0	0	1339.8	0	0	2260.7	3921.3	0	0	0	0	0	4086.4	2029.8	3301.9	0	2587	2473.2	0	0	0	2453.2	0	0	2194.5	2250.5	0	0	0	0	0	0
4076	9588.7	8391.1	10829.7	8719.4	9382.6	7684.5	6144.9	12607.4	8161.9	10457.4	13498.2	10721.8	10127.8	12341.8	6775.7	14477.9	11140.5	8963.2	6718.9	11774.4	6344.5	10488.5	6769.2	8642.3	2725.4	10970.6	11009.9	6021.5	11833.5	7775.8	0	11169.5	9638.3	14677.3	12671.7	9251.7	4509.5	9756.6	8972.3	0	12426.4	7182.1	15661.3	14258.8	14528.2	13473.3	11227.5	14348.4	19025.2	5238
4071	0	0	0	0	0	0	0	0	0	0	0	0	0	1516.1	0	0	0	0	0	0	0	0	0	1171.1	0	0	0	0	3637.2	0	0	0	0	0	1977.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4070	0	0	0	0	0	0	3218.8	0	0	0	0	0	0	0	0	789.7	0	0	0	0	0	0	0	0	0	978.5	0	0	2436	0	0	809.6	0	0	0	0	6241.6	0	0	0	0	0	0	1203.9	0	0	0	934.7	0	0
4072	2622.4	1227.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1505.4	0	0	0	0	0	0	0	0	0	0	0	0	1415.1	0	513.2	0	0	0
5797	0	5706.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3295.6	0	0	0	1672.8	0	0	2409.8	0	0
841	0	8647	3872.6	3296.4	0	0	0	4653.8	0	2956.3	4504.9	0	3698.5	3953	0	3853.9	8042.5	0	7367.5	0	3056.1	4133.7	0	7889.6	3775.3	3755.8	4731.3	8843.7	0	5907.2	0	4480.7	5583.8	5642.6	6451.6	6963.6	0	4321.7	18203.6	0	4127.5	1436.2	10418.4	7175.9	5676.5	5662.7	4587.6	6203.1	10096.3	6984
3964	7386.8	0	5009.8	7099.1	0	2447.8	0	5733.1	4711.3	0	0	0	5808.9	5205.1	0	4117.7	3497.9	0	11474.7	0	4424.2	0	5714.3	1526.3	8374.1	3595.9	0	7581.8	7031.9	0	0	2588.1	3470.9	0	0	0	0	3551.7	5574.8	0	2716.8	6708.2	0	6241.6	2678.5	0	5298.9	3645.3	4727.8	0
3965	33410.6	41579.5	22604.7	25021.9	25908.6	34308.1	36345.3	31215.2	33459.6	26675.5	27746.5	34710.2	24743.1	28510.1	28232.6	27427.2	31999.5	32749.4	33689.1	36763.8	33238	39822.1	38478.3	28905.6	27882.5	25635.9	43038.9	20340.2	39679.6	34054.8	19841.1	18752.6	12147	26845.1	35413.6	31633.7	35604.2	15867.5	16471.7	29649.2	16315.2	22224.4	27340	25402.6	12043.7	22867.2	22683.2	14675	21854.8	45160.8
5793	0	0	562.4	0	1592.9	0	0	0	0	0	0	2303.8	0	0	0	0	1868.8	0	2116.5	0	0	0	1540.3	863.2	0	0	0	0	0	0	0	437	0	0	0	0	8044.3	0	0	0	412.6	0	0	0	639.8	0	0	0	0	0
3963	0	0	0	0	0	0	0	0	0	0	0	0	0	1676.2	0	0	0	0	0	0	0	0	0	0	0	1994.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3960	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1446.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22989	0	0	0	0	2749.2	0	0	0	2655.7	0	0	0	0	0	0	0	0	0	0	0	0	0	1257.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3457.6
5799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2072.7	1340.6	0	0	0	1775.2	0	0	0	1724.4	2510	0	0	0	2214.8	0	0	3828.5	0	0	3439.4	0	0	2625.3	0	0	1849.1	0	0	1570.1	1064.9	0	0	1110.3	0	0
5798	0	0	0	0	0	0	12282.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3638	0	4699.8	6349.8	2595.7	1966.8	0	0	4460.1	0	3486.5	3058	4460.4	2918.8	3042.2	4540.9	3419.3	5467.9	3657.5	3204.4	2179.5	4366	0	0	3594.3	4917.5	2569.1	1987.9	1860.7	0	0	14411.4	6716.6	9220.4	9582.1	16194.6	0	9522.3	24580.5	7475.9	11303.7	6296.8	15992	14862.5	6480	4187.2	8371.4	5715.1	5728.5	3291.5	9016
3636	0	0	3331.1	4022.3	0	0	0	0	0	0	3448.9	0	0	0	0	1874.4	0	0	0	0	3721.3	0	0	0	0	2440.2	0	0	0	0	0	1674.5	0	0	0	7600.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3635	12617.9	15223.5	11049.7	13317.7	14046.5	14929.2	13690.4	17929.6	16793.7	19161.4	15542.2	15998.1	17927.6	14742.8	23973	16271.8	21316.2	19254.9	12152.7	20150.6	21131.2	19889.6	19899.3	20495.5	25575.3	12830.6	20970.4	14372.3	18040.2	16096.4	5590.3	3909	0	2925.4	4996.4	12662.3	0	3260.2	0	0	2715.8	6455.1	0	15996.8	1734.7	3624	4154.8	6070.1	12821.5	0
3632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3633	0	0	1297.7	0	0	0	0	0	0	2825.4	0	4669.5	0	0	0	0	2860.6	0	0	0	0	0	0	0	0	0	0	0	0	0	4364.5	1180.4	0	2402.7	0	0	0	0	0	0	1453.6	0	0	1868.1	0	0	0	0	0	0
3630	0	0	0	0	0	0	0	0	0	0	0	0	612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
840	0	3668.3	3241	0	0	0	0	0	2861.3	2521.4	0	0	3571.7	2240.6	3701.1	2087.8	5271.9	0	0	3808.5	0	0	0	5558.2	0	1541	0	2040.3	0	0	0	0	0	0	2936.8	7262.3	0	0	0	0	2294.5	0	0	1760.5	0	3893.6	0	3042.6	0	0
6451	0	19672.2	17779.9	16630.3	18319	16466.9	16592.1	22721.5	14454.3	14193.6	17583.8	0	25257.4	18736.2	13287.5	13281	15592.3	19113.1	16869.3	15219.4	13251.8	15072.5	13657.8	13604	12772.1	12699.8	14713.7	11919.8	11549.8	12299.4	12938.4	14196.1	12871.8	11420.7	11794.5	13945.2	7625.1	5369	14921.1	12192.9	14355.6	13250.2	0	17950.9	10906.7	16967.3	12367.3	12894.5	17763.6	14758.3
8890	0	1446.3	2771.5	0	0	0	0	3268.4	0	2450.6	0	0	2520.7	2884.3	0	2094.3	0	0	0	2304.3	0	3698.1	0	3628	0	2486.7	0	3263.4	2048.5	0	0	2162.8	0	0	0	0	0	0	0	0	1540.5	3398	0	0	1625.3	0	2395.2	2531.7	0	0
57711	2314.9	1740.6	0	1183.7	0	1372.1	0	0	0	0	0	0	850	0	0	558	0	0	0	0	0	0	0	1308.8	1472.9	735.3	0	0	2252.6	0	0	0	2303.8	0	0	0	0	0	0	0	1080	0	0	893.7	935.6	0	0	0	0	0
55573	11137.2	13031.4	12252.8	10638.5	11921.3	9410	8792.9	12256	8744.5	9917.3	12303.8	6852.8	12992.1	10541.4	10749.1	12234.3	9330.2	8834.8	7544.4	9314	10026.3	10208.1	11668.7	16162.1	7698	11559.3	12961.5	14434.9	6927.1	9718.7	7904.6	16277.4	16009.5	7172.6	12382.9	21332.7	9471.6	9990.2	12612	12713.9	21354.5	13661.7	6603.6	13594.3	16697.7	25479.2	12077.3	16514.8	17102	11624.2
6450	0	0	0	1773.5	0	0	0	0	0	1275.8	0	0	2047.9	0	0	0	0	0	0	0	0	0	0	0	0	587.5	0	0	0	0	0	926	0	0	0	0	0	0	0	0	1926.9	0	0	0	0	0	0	1002	0	0
55578	0	0	0	2285.4	1764.6	0	0	0	3206.8	0	1961.5	0	0	0	0	0	0	0	0	1586.8	1932	0	0	0	0	0	0	0	0	3735.1	0	2710.2	0	0	2924.5	0	0	0	0	0	0	0	0	0	1272.1	0	0	0	0	0
56005	0	0	5409	0	0	0	0	7012.7	5725	4906.3	5072.5	4795.5	4997.2	7166.7	0	5463.7	0	4047.5	4874.8	4539.5	0	0	5816.3	6021.6	0	3052.4	0	4284	0	0	3256	11855.9	7418.4	7298.6	11068.5	9594.2	0	7656.7	9889.2	0	8961.4	11270.6	0	3680.3	5316.8	7061.3	8057.6	6091.1	9104.1	0
439921	0	7070.2	2168	0	5687.9	0	0	0	3727.8	6399.7	4316	4742	4092.2	6620.4	0	0	3488	9527.8	0	0	5673.7	0	0	3966.5	0	4076.4	2356.3	0	6002.7	0	0	26385.9	0	2167.7	16945.7	0	0	0	0	8569.6	842.9	3905	0	0	0	0	1943.1	0	0	0
80256	0	5300.8	3217.3	2722.2	5075.9	0	6643.9	0	4895.9	5380.9	4411.6	0	5584	3328	6671	0	4621.7	4521.6	0	4821.1	5488.7	6253.3	0	3886.9	4927.6	4427.9	0	4681.8	6845.2	0	5805	2163.1	0	0	0	0	0	3913.5	0	0	1656.5	0	0	0	2128.4	3506.6	3479.9	2032.4	0	12496.2
948	0	0	0	0	0	0	0	0	0	0	0	0	0	566.5	0	0	0	0	0	831.9	0	0	0	0	0	0	0	626.6	0	2595.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1234.9	0	0	0
949	16837.4	18662	14779.1	13513.8	17440.5	14849.8	12916	13313.5	18205.5	15125	16355.8	12197.9	13186.1	11667.7	11754.8	14594.8	15357.6	12058.8	21097.6	21499.4	22511.5	21740.4	14018.8	12461.8	12412.1	15212.3	7754.3	8645.4	22105.4	8089.5	5091.2	3941.3	0	4666.3	2052	0	9884.5	0	0	0	2990.1	0	0	0	4998.4	0	5247.2	2370.8	6172.2	0
946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2449.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
947	0	0	7841.6	0	16639.5	0	10386.8	8666.4	0	3912.1	5562.4	21893.8	13688.2	14930.8	0	4119.5	7390.7	0	8029.6	16438.2	4049.5	13755.6	23876.2	4828.6	0	7432.7	36994.9	15062.3	11126.2	9726.9	15369	0	0	3696.9	0	30650.8	0	0	0	0	0	31608.7	10122.5	30177.4	1324.5	0	6906.1	0	30046.3	0
944	0	0	0	0	0	0	0	2854.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1577.6	0	0	0	0	0	0	0	0	0	0	0
945	0	0	0	0	0	0	0	0	0	2824.3	0	0	2576	0	4051.4	921.6	0	0	0	0	0	7011.7	4257.8	4458.6	0	1290.7	0	4037.8	0	0	0	0	0	0	0	4644.7	0	0	0	0	0	0	0	4166.7	0	0	0	945.2	0	0
942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1062.8	0	0	0	738.3	0	0	0	0	1267.7	0	0	0	0	0	0	0	3101.3	0	0	0	0	0	0	5708.7
940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3117.3	0	0	0	0	0	0	0	2985.7	0	0	0	0	0	0	0	0	0
941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1930.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
768	0	0	0	6787.4	0	0	5812.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
124565	0	0	3509.9	0	0	0	0	0	0	0	0	0	0	2856.4	0	4803.3	0	0	0	0	4802.3	3714	0	0	3687.7	0	0	4185.6	0	0	0	3058.8	2672.7	0	0	0	0	0	0	0	0	0	0	5048.5	0	0	0	2416	5253.9	0
9986	0	3941	0	0	8068.8	0	0	0	0	5961.3	0	0	0	0	3941.1	2003.2	0	0	0	0	0	0	0	5185.6	0	0	0	4759.9	0	0	0	3087.3	0	0	0	0	0	5911.6	0	0	0	0	0	0	0	0	2574.9	0	0	0
100126351	0	8410.7	7278.6	10814.5	10689.2	0	9281.8	10733.2	9329.9	6574.9	7656.5	16048.8	13576.7	12176.5	10226	8826.4	5311.1	10081.8	7078.8	16831	9013.4	8454.5	15998.4	10704.1	9341.5	8997.2	10180	12937.8	10751.5	0	11221.2	5820.9	0	10400.6	12959.5	4022.4	0	14681.5	12537.4	10281.2	7959.3	4612.9	0	6019.3	17774.6	9103.7	13295.6	6625.7	6378.5	0
27348	0	0	1179.7	1704.7	0	0	0	0	0	0	0	0	0	0	0	1363.3	0	0	0	1590.7	0	1794.5	1629.3	1522.6	0	1166.8	1566.3	0	0	0	0	0	0	0	0	0	0	2242.2	0	0	1020.9	0	0	1392.6	1002.1	0	0	0	0	0
9982	5244.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
641371	0	0	3011.6	5134.9	0	0	0	1116.3	4983.4	0	0	0	3087.2	3726.9	0	2184.4	7956.8	0	0	0	0	0	4704.8	6196.3	0	0	0	2894.8	0	0	6611.3	4012.8	5514.8	3832.3	0	6603.5	0	0	0	0	2351.7	0	9061.3	2989.4	4055.3	4707.1	2319.3	5015.6	0	0
6327	0	0	0	0	0	0	0	0	0	0	0	0	783.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	578	0	0	1412.5	0	0	0	0	0	0	0	0	0
6324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6320	19346.3	10697.6	6075	0	0	0	9632.5	14400	0	31030.2	0	4619.2	6208.6	0	7872.1	4979.5	12040.8	18110.3	13890	13925.4	18897	0	7177	9592.7	0	7547.7	7570.5	0	0	0	11482.7	6797	38617.7	19287.6	0	0	25711.3	7356.6	35509.9	39179.3	7622.9	13258.6	0	5177.9	49066.5	15970.4	32684.3	4461.3	61142.5	65914.1
6329	5888.9	0	0	0	9581.9	6341.3	3994.9	0	0	0	5817.7	0	2209.8	0	0	0	0	0	4149.1	11299.6	14197.3	0	0	0	0	3081	0	0	7094.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2528	0	0	0	0	0	0	0	0	0	0	0	0	0	3061.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1677.4	0	0	524.7	0	0
9667	3106.7	3157.1	4698.4	7401	4353.1	0	2793.6	6510.5	6997.1	5986.9	5016.8	4555	5231.1	4733.4	6172	5423.9	5342.5	4969.9	6914.3	4442	3059.9	5966	5854.3	5811.7	5672.4	4474.9	4521	8167.9	4510.7	4735.3	7863	5598.9	5136.2	5174.2	6265.9	3220.5	0	7244.7	5560.9	6673.3	4301.2	3042.9	5167.8	4896	4599.4	4769.5	3423.6	5689	4351.1	0
9666	0	0	0	1802.4	0	0	0	0	0	0	0	0	0	0	0	0	0	797	0	0	0	1104.8	0	0	0	0	0	0	0	0	0	621.5	0	0	0	0	0	0	1586.2	0	0	0	0	1149.5	0	0	0	0	0	0
9665	0	5028	7931.5	8844.9	6693.9	4532.8	0	9577.8	4157.7	11726.6	5659	7188.5	8144.2	6452.4	6466.7	8304.6	6217.4	7372.5	5646.8	6445	5221.4	6894.6	5484.1	5010.8	9007.7	7371.2	8421.9	9083	4530.5	4964.4	6563.6	5061.3	7289.4	5213.6	3326.6	4539.8	0	7824.2	6366.1	4904.6	4502.7	8191.5	0	7104.6	5325.2	5810.5	5482.7	5804	6758.6	0
9663	0	0	1874.5	0	0	0	0	0	0	0	2077.5	0	1805.1	0	3712.9	0	0	0	2643.9	0	0	0	0	0	0	2135.8	0	3414.6	0	0	0	2040.9	0	0	2351.3	0	0	0	2798.9	0	0	0	0	0	0	0	0	1907.7	0	0
10449	3832.5	4077.4	3787.8	4175.3	0	0	4378.5	0	5269.3	2818.4	3145.8	0	3473.5	4292.8	0	4000.2	0	3489.5	0	4868.9	4472.7	2918.3	2605.6	3020.7	4350.1	2611.9	0	2955.4	5453.6	3763.3	10427.4	5320.1	2758.3	0	4532	4687.9	0	0	5695.5	4221.1	2017.5	3415.9	0	5732.1	0	4947	3193.5	0	3672.2	0
9585	0	0	1725.5	2782.8	3843	0	0	0	0	1418.8	2174.7	0	0	0	0	1033.2	0	0	3604.8	3921.5	3828.3	3593.6	0	0	2803.6	934.7	0	2106	0	0	0	0	0	5110.8	0	0	6744.8	3993.3	2303.8	3722.5	0	2584.7	0	3403.9	0	0	0	3382.5	0	0
10444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2703.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10445	0	0	0	2292.6	0	0	0	0	0	4958.8	4001.1	0	0	3980.6	0	2973.2	0	0	0	4793	0	0	0	0	3250.2	4026.5	0	5271.4	4891.7	0	4077.3	4138.9	0	3471.5	3259.2	0	0	6113.3	0	3877.3	3541.4	6696.4	0	0	5124.6	4850	3083.7	3841.8	0	13459.3
10446	0	0	1614.2	0	0	0	0	0	5330.8	0	2336.5	0	0	3533.9	0	1896.2	0	1880.2	0	5346.5	0	7605.2	0	3145.8	0	2427.8	4112.3	0	0	0	0	1703.3	3300.8	0	0	0	0	0	0	0	0	0	0	0	0	0	5551.8	0	0	0
10447	0	0	551.5	0	0	0	0	0	0	1858.8	941.7	0	0	945.4	0	0	0	0	0	0	0	2646.2	0	1098.9	0	650.3	1140.9	0	0	0	0	764.1	726.1	0	0	0	0	0	0	0	0	0	4856.2	0	0	1394.3	0	0	1221.3	0
10440	0	0	3445	4911	3013.4	0	4466	0	5684.2	0	0	0	2774.9	3883.1	0	2863.6	0	3281.4	3002.1	1842.7	0	1898.7	1923.4	3131.4	3389.1	3667.9	3232.9	1912.8	3710	0	4073.5	4926	3805.4	0	2801.2	7023	0	4781.1	4072.8	3946.6	4447.9	0	0	4041.4	2971.7	2125.4	2003.4	3643.6	3854.8	0
100506084	0	4282.1	3305.7	6597.2	9027.8	8854.3	3532.2	13511.4	7029.3	5705.8	9095	0	5837	5544	11565.1	5692.7	6957.1	6021.3	5083.9	3638.3	11608.7	9355.1	8030.8	5223.9	5788.6	3647.2	6209.7	8684.5	9791.2	8657.9	4068	3822.3	6427.1	6006.7	6833.3	7013.6	0	5916.1	10325.7	6325.7	3156.2	11360.2	14865.7	12471.9	5565.5	3585.7	9966.4	6395.5	21305	0
9669	0	0	2460.9	4188.6	3177.3	1715.1	0	4055.7	3561.9	3027.7	2778.2	0	2937.6	2440.7	0	1858	2457.5	0	0	2794.8	2643.8	0	1490.3	1826.9	2942	1296.2	0	0	0	2595.4	4619.7	1908	2095.7	0	0	0	0	5145.1	0	0	2469.5	2619	0	2119.4	3008.3	3752.6	2619.8	1851.6	2996	0
10111	0	0	0	0	0	0	2256.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27342	0	2513.1	3689.5	3817	0	0	0	5340.3	5144.8	5437.2	0	0	2619.5	3202.2	6617.2	2818.9	0	0	0	1845.8	0	0	0	0	5546	3417.8	2374.6	3871.5	0	0	0	0	0	0	2015.4	0	0	0	0	3924.1	2154.5	0	0	1952.4	821.9	0	1964.2	1591.4	0	0
6456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	733.3	0	0	0
22993	6445.3	0	2900.9	2203.1	0	0	0	0	0	3268.9	4143.3	0	3816.9	2709.4	0	3222.4	5843.3	4239.7	6035.1	0	4153.4	0	1037	3180.6	0	2125.5	3654.5	4505.2	0	0	3743.1	0	0	0	3602.8	0	0	0	3311.5	0	1761.1	0	0	3207.8	3387.5	0	0	2799.2	0	0
8970	0	3370.9	0	0	0	4977.8	0	6099.7	8796.2	4870.1	6184.7	21450.6	18023.8	4536.4	6136.3	2001.5	0	5545	9237	10345	0	7719.3	8937.3	0	90862.6	0	0	3229.1	23776.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7807.2	0	0	0
8971	39450.8	97646.8	61095.7	61162.7	79446	84531.7	87120.1	90541.8	99161.3	92125.3	87209.3	106511.8	72776.6	98636.7	94344.6	56135.6	81920.8	90403.7	96299.8	88635.1	83981.1	70490	86594.5	94645.7	99046.8	92605.3	75572.2	44111.9	81287.9	37175.9	82581.4	48184.6	47222.5	60652.4	49760.6	78931	58563.5	69621.9	86308.9	95309.3	105143.5	35330.7	44598.9	43350.7	93577.7	106880.6	71818.4	57735.3	45763.9	50922.1
112611	0	2796.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2795.9	1286.1	0	0	0	0	0	0	0	1335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1224.1	0	0	0	0
8973	0	1760.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8974	0	3532.8	1499.9	5095.7	0	0	0	0	0	0	0	3716.7	0	0	4619.1	0	0	2314.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1945	0	0	0	0	0	0	0	0	0	0	0	0
8975	0	0	342.8	1696.9	0	0	0	0	0	0	0	0	0	0	0	885.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-308.8	0	0	0	0	0	0	0	0	2178.4	0	0	0	1131	0	0	0	0	0
