classes	T-ALL_1	T-ALL_2	T-ALL_3	T-ALL_4	T-ALL_5	T-ALL_6	T-ALL_7	T-ALL_8	T-ALL_9	T-ALL_10	T-ALL_11	T-ALL_12	T-ALL_13	T-ALL_14	T-ALL_15	T-ALL_16	T-ALL_17	T-ALL_18	T-ALL_19	T-ALL_20	T-ALL_21	T-ALL_22	T-ALL_23	T-ALL_24	T-ALL_25	T-ALL_26	T-ALL_27	T-ALL_28	T-ALL_29
23483	0	2730.5	2096.1	3041.5	1415.6	0	0	0	2217.4	0	2239.8	0	4162	1271.2	1846.8	2831.8	1581.4	1181.3	0	0	0	0	0	0	0	0	0	1843.2	1772.7
23480	7385.1	14587.4	9703.2	11696.9	14534.8	8227.5	0	5949.2	7187.3	9399.8	13110.8	9606.4	4595.2	5035.4	6395.9	8769.4	7963.1	10822.9	5979	0	5434.5	4625.4	9748.9	5667.7	10339.3	7702.2	0	13098.1	8491.5
3802	0	0	0	0	2933.3	0	0	0	0	0	0	0	0	1986.9	0	0	3587	0	0	0	0	0	0	0	0	0	0	0	0
171023	4333	5670.9	4851.8	2717.5	5672.2	0	0	5406.1	5957.5	5534.6	4041.8	0	6537.8	6651.5	5451.3	3031.5	6606.6	5062	6587.9	0	5638.4	11062.7	6612	4653.7	6024.9	3918.6	0	4421	6939.2
100293534	0	0	0	0	0	0	0	0	0	0	0	0	0	2545.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4642	0	184.7	0	0	0	2658.5	0	0	0	3248.8	1645.9	4405.4	0	0	0	0	0	0	0	0	0	0	1855.3	326.6	0	0	1400.4	0	0
285672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878.9	0	0	0	0	0	0	0	0	0	811.9	0
8467	4393.9	4694	4924.5	3532.3	4577.7	2174.6	0	0	5391.2	6638.5	4166.6	5955.4	4804.4	5020.2	4975.3	4885.1	3687.7	5828.2	4468	0	4309.6	3015.1	6408.1	4284.7	5238.2	3884.5	5599.5	7067.1	6828.1
4641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21747.8	0	0	0	0	0	0	0	0	0
664709	141591	136787.5	186967	136249.8	140583.8	58681.5	122557.8	135319.6	148907.4	136954.3	157934.7	146872.3	147885.7	127717.9	209282.1	155462.8	181145.6	127330.4	139465	110815.3	106400.4	118471.3	165105.4	74140.2	169965.7	161629.6	180026.4	141747.6	111871.6
4646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2733.9	0	0	0
2494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9851	0	1076	914.8	0	0	0	0	2158.7	0	0	0	0	0	0	0	0	1103.7	0	0	0	0	0	0	0	0	0	0	942.7	0
9852	0	2316.7	2448.2	2952.3	0	0	0	1798.8	3119	2185.6	1088.4	0	0	4119.1	2031.3	2156.5	1899.7	2170	0	0	3609.4	0	3779.4	1312.6	0	0	0	0	4744.8
9854	0	0	0	0	0	0	0	0	0	0	0	0	10332.1	0	0	0	1059.7	0	0	0	0	0	0	0	0	0	0	0	0
9855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9856	0	451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9857	6015.3	3499.4	1764.3	0	2962.1	4097.3	0	4185.8	3218.8	9162.9	2033.2	3141.9	0	3795.6	2361.2	3474.3	2908.4	3129	5152.4	0	1585.8	2046.1	2466.4	2726.4	6629.6	0	0	3023.5	3107.5
9858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1395.2	0	0	0	0	0	0	0	0	0	0	0	0
9859	0	3641.9	0	0	0	0	0	0	0	0	0	0	0	3251.4	2531.8	0	0	1840.7	0	0	0	0	1974.7	0	0	0	0	2445	3082.2
1524	0	0	4881.4	0	2988.7	0	0	5719.5	0	8173.6	1111.9	15577	0	1301.8	655.6	4047.6	2233.9	2150.2	0	0	3362.7	12214.4	4409.1	0	0	0	7161.4	2765.6	16007
23173	8062.5	10620	8539	9627.5	14061.2	8531	0	7700.1	9438.1	7266.2	9486.3	7168.3	8107.5	9819.1	12839.3	6235.2	9579.3	11676.8	8195	6012.9	8571.3	8430.7	7725.2	5117.5	8827.8	4432.9	6952.9	11207.1	5477.1
23170	0	3312.6	3794.1	0	4092.5	0	0	0	1445.6	6058.6	1034.6	0	0	0	3661.9	2271.1	1527.3	4165.3	5495	0	0	0	3393.7	0	2336.9	0	0	1522.8	0
23171	0	2459.8	0	0	0	0	0	0	0	0	0	0	0	0	0	2225.7	0	0	0	0	0	0	0	0	0	0	0	0	1682.1
1520	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1521	0	0	3814.7	0	9016.2	16287.6	0	5001	6644.7	0	0	0	0	21811.4	2523.4	2891.8	0	2165	7847.1	0	0	0	0	0	3879.2	0	0	3048	0
23174	0	0	0	0	0	0	0	0	0	0	0	0	0	1763.5	0	0	1987.6	0	0	0	0	0	0	0	2534.1	0	0	0	0
23175	2742.4	2528.1	2851.3	4756.4	3652.9	2808.3	0	7164.2	0	4750.8	0	4267.1	0	9930.1	2080.2	0	2421.2	2893.1	2284.7	0	0	0	2681.7	0	5116.3	0	0	4063.5	5472.4
23178	0	0	0	0	634.9	1577.8	4661.7	3961.3	1845.6	0	1333.7	0	0	0	1413.6	0	1205.5	1229	0	0	0	0	0	0	0	0	0	0	0
23179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1528	3395	7947.6	3237.2	6096.9	5189.9	5201.9	5481.1	0	8348.7	4663.6	11159.6	0	0	3676.1	3231.5	8048.8	2659.2	5842.6	4241.1	14312.9	6054.1	0	2271.4	3261	5231.5	7090.6	0	7387.2	6488.2
1258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1259	0	0	0	0	0	0	0	1461.1	0	0	849.8	0	0	0	972.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94239	38907.6	26354.3	20779.3	26980.1	15511.5	25978.6	28796.5	25082.8	19334.4	34364.3	42922.1	27272.8	0	15132.6	27778.5	52167.1	36214.2	42253.1	28353.1	15411.9	43692.8	15594.7	43629.8	17322.6	19811.6	28347.5	34899.7	29915.7	36643.3
4116	0	2280.3	3046.8	0	0	4234.6	0	0	0	2409.7	2717.3	0	0	1898.4	3264.6	2660.8	1622.8	3158.5	0	0	3332.8	0	3440.4	3182.1	0	2541.3	0	2817.1	2624.1
4114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4112	0	0	0	0	0	0	0	0	0	0	1119.7	0	0	0	0	0	1673.9	0	0	0	0	0	0	0	0	0	0	0	0
4113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4110	0	0	0	0	0	0	0	0	0	0	20.3	0	0	0	0	0	1795.9	0	0	0	0	0	0	0	0	0	0	0	0
4111	0	0	0	0	1620.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100861540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4118	40725.4	67968.3	43326.3	51527.8	60021.8	0	58776	28293.3	35240.8	77402.8	139206	37839.6	23062.9	0	87104.9	181647.4	54206.8	44062	0	26490.7	157303.7	100268.7	36653.8	0	56375.3	143870.6	123802.9	42126.7	52565.4
51029	0	4212.6	3408.6	5259.5	2498.4	0	0	0	3339.6	0	5466.5	4491.4	0	3728.4	3177.7	5022.6	3123.7	5969.4	0	0	3601.2	0	6212.3	0	4508.5	4777	0	6476.2	3251.5
23467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9263	2447.7	0	2017.1	8037.4	4629.7	1330	4587.5	4328.5	1651.6	0	0	0	0	2680	0	4600.1	1778	883.8	0	0	2426.8	0	2276.4	0	0	0	0	0	2163.8
10049	24993.8	20946.1	17399.8	12133.2	26093.9	26611.7	9973	45851.5	21102.1	24550.1	8719.2	21803.2	30696.2	25293.5	17479.8	16675.9	34570.5	9839.4	27713.4	20167.5	17266.4	30514.1	32763	17635.6	15467.4	18860.4	11923.1	15960.1	19674.8
9261	0	16359.1	7809.1	8009.3	13711.1	17405.7	0	14235.7	9794.9	8632.4	8194.7	11058.8	0	12089.4	7587.6	7135.7	6100.5	7699.5	9179.7	0	5127.2	0	9327.5	10355.1	7812.1	0	0	9446.8	16234.1
81688	0	2954	2207.7	0	2504.6	1994.4	0	2550	4620.9	0	2869.6	2893.6	5138	2832.6	1507	1921.3	2253.8	1977.5	2107.3	3859	2278.3	2392.5	2698	0	2504.4	0	0	2030.9	5500.5
114034	0	696.4	0	0	0	0	0	0	0	5251.8	0	0	0	0	1102.2	2179.9	2908.7	1762.4	0	0	0	0	0	0	0	0	0	0	0
9260	3127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3173.4	0	3464.7	0	0	0
282467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2108	2668.2	6349	3397.7	4874.5	3812	5560	2856.5	0	4159.9	4375.3	7032.1	5257.2	6414.5	6067.5	5843.4	6287.3	2337.3	8065.6	2610.3	0	3116.8	0	4520.4	3858.5	2966.3	3466.7	0	3203.7	2502.4
5949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2727.2	0	0	0	0	0
256949	0	0	0	0	0	0	0	0	0	0	0	0	0	4308.6	0	0	0	1929.3	0	0	0	5697.8	0	0	4133.1	0	0	0	0
65108	51030.4	54783.4	59595.9	39464.9	51734.6	73729.6	29920.5	93097.9	33197.6	62887.7	50268.1	69614	32235.7	26052	51635.6	67311.8	41694.8	48576.5	15381.7	24205.9	35842.8	41382	43786	39273.9	41643.1	39279.3	49978.3	56205.7	41371
27089	29432.2	17615	35926.9	22753.3	27989.1	30862.6	29458.2	10885.2	23172.9	25324.4	53860	43918.4	21029.7	22971.4	43822	39362.4	31662	44626.4	22699.6	20471.1	40823.8	20348.8	46697.3	14636.2	20115.1	29936.8	35394.2	35433.9	48700.1
10043	0	1817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10733	3651.3	1625.5	1486.4	5241.5	3428.7	0	0	3225.9	0	4052.6	3324.3	0	0	2777.5	3625.3	3679.9	4243.4	2806.5	2780.4	6404.1	0	5191	0	2233.3	0	3859.5	4209.1	2086.4	0
10046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	597.6	0	0	0	0	0	0	0	0	0	0	0
25794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1912.7	0	0	0
25797	0	0	0	0	0	2518.3	0	0	0	0	0	0	0	0	0	1857.8	0	0	0	0	0	0	0	0	0	0	0	0	0
25792	11381.5	6126.2	10788.7	7819.8	6520.4	8094.4	13883.3	10718.5	11948.6	10878.5	9858.4	8460.9	15348.6	12707.5	11818.8	8474	9040.7	7759.6	10761	19570.8	11696.9	12787.4	6639.9	7426.8	11132	10635.6	14792.6	10764.5	7775.9
25793	9495	20626.6	11002.4	8107.4	24825.6	11294.8	11242.6	11451.9	10175.1	12015	12345.1	7331.8	13007.3	10958.3	11170.6	14995.9	12018.5	10171.9	8548	0	7225.9	10705	16061	11844.3	10763.4	16623.3	8388.4	9412.8	9299.2
27338	12951	13593.7	7497.6	16821.6	10957.4	9855.4	12452.9	7248.6	9661.5	16993.7	12612.4	6547.3	17488.3	3314.2	7805.9	25178.7	12055.9	10141.2	9521.4	0	19446.3	7717.4	13498.2	11841.4	12813.1	0	0	12431.8	6737.5
27339	0	4400	0	0	0	0	0	0	0	0	3730.7	0	0	2606.8	5263.5	2222	0	2385	3271.1	0	0	0	0	3536.1	3077.4	0	0	0	0
27334	3501.8	7143	0	0	0	0	9918.9	8985.6	0	0	0	0	4780.8	0	0	0	0	0	5226.6	0	4602.6	0	0	0	0	0	0	0	0
27335	19104.9	25193	29259.2	20954.1	30643.8	19235.2	14995.3	13864.6	22145	16131.5	22585.8	21714	14805	18248.6	23553.8	19273.5	21606	20081.3	23440.6	10354	23324.9	12021.5	20919.9	13502.1	32813	19013.1	16234.7	36007.8	22178.5
27336	7511.2	5039.2	5608.9	5322	6370.9	7145.7	0	3855.9	5058.7	8066.5	2619.8	8191.8	5236.2	4598.9	5678.1	7803.9	2625	5253.5	5717.1	0	8392.6	8458.5	7991.2	5893.6	4626.5	4745.8	5558.6	8362.4	9753
27332	6074.6	6052.9	6024.8	5342.2	5267.3	5654.2	5704.2	6407.6	6537.1	4241.3	3039.8	0	3987.5	7169.5	4874.3	4151.4	4096.6	4831	5736	3708	4927.2	7342.7	7608.2	4787.2	7438.2	0	6839.7	6323.5	8838.1
27333	0	0	0	0	0	1843.9	0	0	0	1065.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1442	0	0	0	0	0	0	0	0	0	4165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2648	0	6825.5	4793.2	3858	4856.5	13385.5	0	6320.3	7912	0	4691.5	0	13085.9	10592.6	7915.3	0	5271.5	5784.9	11221.8	10718.8	0	11258.5	4081.6	5664.2	0	9221.7	0	3160.9	7405
2649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	904.2	0	0	0	0	0	0	0	0	0	0	0
10073	0	1799.7	0	0	0	0	0	0	0	0	0	0	0	0	691.7	0	0	2071.8	0	0	0	0	0	0	0	0	0	0	0
10075	0	7792.1	8712.3	7449.9	7660	9820.1	7409.6	7749.3	11252.9	7312	9273.9	6692.7	6078.3	8677.5	9823.8	8207.1	6416.1	9419.5	8238.8	0	8165.7	7067.9	5952.6	4548.8	7077.4	7225.1	0	7719.8	3269.2
10076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10079	0	0	4504.6	3852.9	0	0	0	0	1990.9	0	1758.5	6290.4	0	5197.1	2338.3	0	0	10296.8	0	0	0	3261.3	0	0	3395.7	0	0	2929.9	4767.1
2641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2643	3901.4	1419.1	4877.7	0	0	0	0	5868.2	3300.3	3536.8	1878	0	0	0	3933.9	4524.1	0	2276	0	0	0	0	3996.7	0	0	3293.5	0	3074.1	3229.9
2644	0	0	0	0	0	0	0	0	0	0	8204	0	0	0	3677.8	3335.3	5542	8247.8	0	0	0	0	0	0	1091.8	0	0	0	0
2647	0	3286	4479.9	5705.2	0	0	0	4630.1	1928.7	4493.6	3581.1	0	0	2625.9	4963.4	5367.1	5480.6	3121.5	2444.8	4500.6	1997.6	0	4576.8	2605.4	2749.4	0	0	4483.1	3327.9
9218	5878.6	15112.5	7896.7	9538.5	13030	15688.4	8296.1	5227.5	10586.4	8758.9	10592.9	10251.8	10407.8	8685.4	9006.4	11143.8	9190.3	9897	10767.5	8350.5	11956.1	6831.7	10447.4	4806.4	8386.5	7418.2	0	8522.9	13244.7
23129	240.7	0	0	5972.6	5937	0	0	0	18895.7	0	0	0	0	9399.6	10805.7	3462.3	1670.5	4400.5	16882.7	22568.7	0	0	0	0	18704.3	5902.6	0	6638.3	26875.8
1441	0	0	0	0	0	0	0	0	3610.4	0	1589.4	0	0	0	1921.1	0	0	0	10451.7	0	0	0	0	0	0	0	0	0	0
9212	13745.6	9317.8	0	9326.3	7438.6	0	0	16997	8786	10896.6	23134	0	10394.3	7823.2	12855.4	16980.2	16915.6	23210.1	0	0	12040.2	8604.5	21743.3	6893.9	3900.8	13531.9	18934.5	7719.2	0
9211	0	418.7	0	0	1327.2	0	0	0	0	0	0	0	0	1181.2	0	0	1441.8	0	0	0	0	0	0	0	2197.4	0	0	0	0
9217	0	0	646.2	0	0	0	0	0	0	0	1169	0	0	0	1227.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1410.6
9214	9219.3	0	5848	4583.6	0	3060.3	0	6430.8	7750.9	4667.8	2681.9	16296	0	4199.6	3555.2	5022.5	2041	0	4934.6	0	7529.1	0	0	8847.3	8144.4	11034.8	0	9071	6883.9
9215	4099.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1977.3	0	0	0	1662.6	0
54861	5977.2	7943.6	3503.4	0	12305.9	0	0	5282	6743.3	0	0	0	0	4492.3	3635.7	2792	2757.9	4252.1	3816.5	0	3806.8	0	6327	4734.3	6628.2	0	0	5196.6	0
84164	0	6494.6	0	0	4495.4	0	0	6131.5	0	8765.8	2078.7	5140.6	0	5705	5134.6	7554	5073	3902.6	6491.9	11168	14505.3	8915.2	4706.3	8184.1	8821.4	10523.8	0	9277.6	0
84162	6384.4	4997.7	6007.5	1980	8884.6	4503.1	0	5449.8	6162	5112.8	3015.1	6334.3	7135.7	7807.8	5319.1	3915.6	5000.2	4473	5058.1	4526.2	4664.2	8103.2	4947.3	3947.6	5622.6	4834.6	0	6280.2	6228.7
84163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3392.4	0	0	0
9077	0	0	0	0	0	0	0	0	745.2	0	0	0	2194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10299	5532.8	7110.9	3329.3	4420.1	6494.6	7052.5	0	9188.9	5404.4	7127	4571.3	3452.6	0	11538.2	3070.7	3582.9	3026.5	3814.6	6341.4	6242.6	3655.3	0	3691.6	4483.3	0	4936.1	0	4296	4999.2
9073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9070	3945.7	4071.7	0	5705.2	0	0	0	3965.5	0	0	0	0	0	2688.2	3168.9	0	0	0	0	0	0	0	3708	2585.4	0	0	0	0	0
9071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	956.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10294	0	1062.4	0	0	0	0	0	0	0	0	924.7	0	0	983.2	773.2	0	0	532.4	0	0	0	0	0	0	1510	0	0	0	0
10297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2317.5	0	0	0	0	0	0	0	0	0	0	0	0
10296	11678.2	9989.5	9041.4	7638.1	8276	6581.7	0	10598	9139.5	10100	9316.4	2901.6	0	11075.3	9903.9	8852.5	8744.8	10491.4	10108.8	0	9536.9	0	10728.4	6769.3	10562	9054.9	6403.3	7305.8	13873.4
10291	0	3406.8	7422.6	6394.3	5834	6401.7	0	3910.7	6479.5	6328.6	8701.9	7789.4	4166.5	5832.6	6803.5	6238.5	5953.1	7958.8	6177.6	0	4668.9	4968.6	4629.8	3672.8	5980.5	6014.2	7445.5	6877.2	6488.1
10290	0	1484.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10293	2194.2	0	0	0	0	0	0	3367	0	0	1402.9	0	0	0	1616.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3556	0	0	0	0	0	0	0	0	6207.5	0	0	0	0	0	0	0	0	0	15906.5	0	0	0	0	0	1064.1	0	0	0	1752.3
3554	0	0	0	0	0	0	0	0	0	0	0	0	0	1188.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3553	0	0	0	0	0	0	0	0	0	0	0	0	0	12359.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3552	0	0	0	0	1283.1	0	4795.3	0	0	0	971	0	0	923.1	0	1294	0	0	0	0	0	0	0	0	0	0	0	0	0
3551	0	0	0	0	3410.9	6014.1	0	0	0	0	2557.5	0	0	3454	0	0	3425.5	0	4020	0	3464.2	0	0	6522.1	4817.3	7583	0	3179.2	0
3550	4420.5	3226.5	6274.9	8266.3	5075.1	0	0	4007.8	6950.6	7318.9	6232.8	12537	0	7670.9	7633.9	8257.3	5328.4	7650.6	7055	0	8181.3	4588.3	7817.2	4498.6	4817.1	3109.2	0	6795.6	7108.2
23526	12758.4	7769.2	9162.8	0	13094.7	12518.2	0	14227	9424.8	9426.9	5105.7	12090.8	4928.3	10567.7	6508.8	10850.5	8341	6600.4	14154.4	0	13750.5	12323.9	12699.1	11205.6	13340.1	7736.8	0	14912.5	16629.8
9236	0	1107.6	0	0	0	0	2625.6	0	0	0	0	0	0	1181.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3559	0	0	0	0	0	0	0	0	0	0	564.9	0	0	0	0	0	1504.7	0	0	0	0	0	0	0	0	0	0	0	0
3558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
84302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600.6
84301	0	0	0	0	0	0	0	1994.8	1903.8	0	0	0	5068.1	0	0	0	0	0	0	0	2749.3	0	0	0	0	3508.3	0	0	0
2911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2914	0	10172.2	0	0	0	0	0	0	0	10372.8	0	0	24265.3	0	12144.8	11211.9	10673.8	0	0	52794.6	0	32318.2	7330.2	23911.9	9938.5	0	26902.8	0	0
2915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2622.2	0	3940.7	0	0	0	0	1866.6	0	0	0	2614.8	0
2919	2917.2	0	0	0	0	0	0	0	1251	0	317.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
715	0	666.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
713	0	0	0	0	0	0	0	0	0	0	0	0	0	1957.4	0	0	2082.3	0	0	0	0	0	0	0	0	0	0	0	0
711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771	0	0	0	0	0	0	0	0	0	1459	0	0	0	0
710	3717.1	0	0	0	0	0	0	0	0	0	0	0	0	10443.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5300	7711.5	7459.7	7801	5670.9	9092.6	9952.7	7909.2	8672	6899.6	10841.5	9191.4	8021.7	5595	3749.2	6952.9	8927.8	7055.7	8377.9	6205	3747.6	9384.9	6533.1	8222.5	5815.8	8941.1	3385.9	14186.3	12147.7	11073.8
1063	0	4994.3	0	6193.8	4916.8	3561.7	0	3214.6	2792	5971	3436.4	0	0	2008.5	5192.6	5647.1	5287.8	7736.5	0	0	4339.2	6876.9	11399	2534.9	3167.7	0	0	0	0
5303	0	0	0	0	0	1653.3	0	0	0	0	0	0	0	0	0	1812.2	0	0	0	0	0	0	0	0	0	0	0	0	0
5304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5305	0	6735.3	3177.3	0	6843.4	7187.6	0	4172.4	0	5301.3	3966	6142.5	0	3523.7	2175.2	5220.5	2968.6	3800	3163.3	0	3195	4931.7	5211	4437.6	4872.2	0	0	0	3353.2
400879	0	0	0	2810.2	1496.1	0	0	0	0	0	0	0	0	0	1490.2	0	0	0	0	0	1968	0	0	0	0	0	0	0	0
5307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4329	0	2087.6	4228.5	3132.6	0	0	0	0	0	0	2348.2	0	0	0	2722.3	0	0	1991.1	0	0	0	0	0	0	3876.1	0	0	1767.7	0
4321	0	0	0	0	1062.4	0	0	0	0	0	0	0	0	0	0	0	940.5	0	0	0	1853.6	0	0	0	0	1618	0	0	0
4320	0	3398.9	0	0	0	1702.5	8720.5	3826	2410	3595.8	0	0	0	2064	1762.4	0	0	1582.4	0	10243.1	0	4897	2502.7	4834.7	1571.3	6343.6	0	0	3895.6
4323	0	12438.7	0	17640.1	15209	0	0	0	18150.1	0	0	9074.4	0	0	0	0	0	0	0	51141	0	0	0	26780.5	0	17355	0	8506.7	0
4322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22473.5	0	0	0	0	0	0	0	0	0
4327	0	0	0	0	0	0	0	0	0	0	0	0	0	366.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4326	0	0	0	2525.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3140	0	3026.3	5749.1	0	0	0	0	0	0	0	3012.9	0	0	2335.8	0	0	2994.9	0	3989	8793.9	4876.7	7353.2	316.5	6075.2	3473.4	5059.8	0	3600.4	0
3141	0	554.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4450.8	0	0	0	0	0
3145	0	4410	5500.6	0	0	0	0	0	0	0	1464.7	0	0	0	627.1	1216.6	2060.2	0	0	0	0	0	0	0	0	9462.5	0	0	0
3146	36757.8	0	29714.5	39447.7	0	29428.1	29245.9	28182.6	31900.2	32672	29899.7	28635.5	0	36308.8	36247.1	36757.1	44906.1	31473.6	0	30384.4	47745.5	49799	30063	37758.8	41926.9	34315.2	0	44794.4	30349.6
