classes	TEL-AML1_1	TEL-AML1_2	TEL-AML1_3	TEL-AML1_4	TEL-AML1_5	TEL-AML1_6	TEL-AML1_7	TEL-AML1_8	TEL-AML1_9	TEL-AML1_10	TEL-AML1_11	TEL-AML1_12	TEL-AML1_13	TEL-AML1_14	TEL-AML1_15	TEL-AML1_16	TEL-AML1_17	TEL-AML1_18	TEL-AML1_19	TEL-AML1_20	TEL-AML1_21	TEL-AML1_22	TEL-AML1_23	TEL-AML1_24	TEL-AML1_25	TEL-AML1_26	TEL-AML1_27	TEL-AML1_28	TEL-AML1_29	TEL-AML1_30	TEL-AML1_31	TEL-AML1_32	TEL-AML1_33	TEL-AML1_34	TEL-AML1_35	TEL-AML1_36	TEL-AML1_37	TEL-AML1_38	TEL-AML1_39	TEL-AML1_40	TEL-AML1_41	TEL-AML1_42	TEL-AML1_43	TEL-AML1_44	TEL-AML1_45	TEL-AML1_46	TEL-AML1_47	TEL-AML1_48	TEL-AML1_49	TEL-AML1_50
375341	9050.1	0	0	0	3649	0	0	0	0	0	0	8423.3	3242.8	3895.2	0	3773.1	0	0	1973.4	3662.2	5012.2	0	0	2652.1	4418.6	3471.3	3791.7	3874.5	0	0	0	0	0	0	6488.8	3591.3	0	0	4749.4	0	5656.8	0	3430	2566.1	5860.9	2682.9	7371.6	0	0	0
5456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79171	0	4830	0	4561.9	5563	0	0	3515.4	4760.9	0	3537.9	7677.6	3054.8	2722.1	0	4211.6	7497.3	4504.9	0	5411.5	0	4810.6	2464.2	3346.4	4507.5	4195.3	2347.5	4037.6	0	0	5005.8	3876.5	0	0	0	3449.9	5326.9	0	0	3843.9	4865.7	2942.9	3568.2	0	3893.1	3941.6	3218.2	3439.3	0	3415.7
79173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2478.1	0	0	0	0	0	0	2090.9	0	0	0	1788.1	0	0	0	0	0	0	0
4361	0	0	1859.7	0	0	0	2953	0	0	0	1695	5866.8	0	1796	4772.6	1600.8	0	1897.2	0	3105.6	0	0	3138.9	1362.3	0	0	2287.3	5115.6	0	0	0	0	248.3	1954.1	0	0	0	1573.4	0	0	0	0	1276.8	0	0	1576	1658.8	2462.7	0	2007.8
4360	0	0	0	1675.2	0	0	3443.1	0	2188.8	2539.8	1352.4	0	1281.6	0	0	1187.3	0	0	0	0	0	0	0	1693.5	7467.2	1576.3	4016.8	0	2748.3	0	0	1989.8	0	2925.6	0	0	0	0	0	0	0	0	2621.1	0	0	2003.7	0	3242.6	0	2341.9
4363	0	0	2893.1	0	3169.1	0	4252.7	0	6325.1	0	3711.5	0	1772.7	4128.6	0	2561.9	0	0	0	2994.8	2358.7	0	0	2835	0	3549.3	8483.8	2797.4	0	0	4837.7	3130.7	0	3797.3	0	3177.2	4000.2	0	0	3865	0	4653.1	1957.1	0	0	2930.1	2842.6	0	0	3462.3
728689	24365.3	16916	20078.2	10593.3	20715.7	21904.5	16031	19433.7	19298.5	18746.8	19946.1	24920.5	21840.9	26780.3	35330.9	19371.5	24971.7	34660.1	25967.8	38399.6	13178.2	10646.3	14131.3	29746.1	19305.8	28716.4	13003.6	23143.6	13630.1	13533.5	16085.5	20871.3	20495.4	10320.4	21020.8	17101.6	24817.2	20711.9	15171.3	17482.3	23585.3	27444.4	18896.4	16229.2	13238.7	32655.3	19909.5	11215.4	20795	25277.8
1196	0	2947.5	4023.3	0	4784.4	0	0	5606.4	0	6633.5	3869.4	6784.6	3347.9	3733.1	4071.4	4273	4509.8	0	0	3778.1	4773.6	0	0	3285.5	7500.9	4424.6	3291.5	6434.1	5021.6	0	3748.8	0	3129.1	0	2620.4	0	2927.3	0	0	5003.8	3379.2	4431.3	3695	0	4753.3	4334.3	0	2757.5	0	5573.4
11078	9341	0	0	0	0	0	0	0	0	9927.7	0	0	0	0	0	1120.3	7877.2	0	0	0	11548.7	0	0	0	0	0	3471.2	0	0	0	0	0	0	0	0	7154.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11079	0	4564	7772.9	4398	5459.4	7824	0	8342.5	6590.1	6725.3	6699.5	10280.2	5594.5	8360.3	3923	8705	7488.6	6816.6	3846.9	6745.9	4838.5	7028.2	7184.1	6251.6	5813.6	7325.4	8780.1	7630.6	5891.5	0	6630.6	0	8007.4	5748.2	4662.3	0	8358.3	7016.6	6414	7525.6	7906.1	5673.9	5099.2	0	5716.3	3973	3260.5	4222.3	0	6131
3108	36094	36592.2	39334	36396.6	40651.3	36245.4	23988.3	40606.4	43764.4	39961.2	35890.4	55098	42875.6	37303.5	63830.7	32605	49619.1	31426.9	37904.1	35653.4	39858.5	44788.6	48366.4	28099.7	34408.7	31024.6	42356.1	38703.2	39651	32402.3	36532.9	38341.8	41022.9	40418.1	55397.1	39206.3	34042.6	40728.9	32609.3	51629.8	39505.7	46248.1	37617.3	39030.6	33213.5	59889	44769.2	50098.1	32064.2	51645.9
3109	33012.6	29642	32523	22874.6	33187.5	22522.1	27211.2	20062.9	31382.7	25118.9	20508.1	37360.6	29615.8	26745.5	42332	27524.2	27678	21009.6	28405.3	22661	29051.1	31082.3	30429.5	19576.3	27068.2	28362.1	31797.6	32409.4	22494.7	26026.2	28666.5	26485.2	31498.1	30297.2	32107.2	26827.1	22031	29199.7	21893.4	38860.1	29265.4	33595	29046.8	33091.3	27565.1	40500	28653.6	33613.9	34649.6	40561.5
3104	0	0	0	0	4059.1	0	0	0	0	0	0	0	3390	2061.9	0	3416.5	2179.9	0	0	1705.2	3548.2	0	0	0	0	0	2174	3422.3	0	0	3729.3	0	0	0	4504.2	0	0	3541.9	3964.4	0	4349.6	0	2400.1	0	0	1206.4	0	0	0	0
3105	49353.9	135812.5	72106.2	40879.6	120310	168536.8	63198.1	146505.5	107374.9	49451.4	90659.9	89762.7	151907.5	146973.3	88260.8	180820	165133.1	87585.2	154950	118412.3	79584.8	100359.3	115998.9	121331.5	83673.2	132328.1	132107.5	151462.2	90501.3	95476.9	112355.2	99756.3	208603.1	147419.2	196988	111955.8	101323.5	163667.2	74772.2	113753.2	140888.2	95622.8	80826	144071.9	115607.1	107950	77342.9	128492.1	187909.8	96276
11070	4608	0	0	4222.5	4309.8	0	0	0	0	0	2259.2	3523.4	2183.7	0	0	2121.9	0	0	0	0	0	0	0	0	0	2432.7	0	1468.1	0	5849.5	2377	0	0	2959	0	0	0	0	2859.9	2067.9	2047	0	1814.7	0	4897.9	0	0	0	0	0
3107	144934.9	196788.9	167722.2	113359.7	221165.3	249903.9	187592.2	197180.3	203632.4	145247.8	204492.3	207311.6	219092.1	240683.6	200597.7	219723	255735.6	143503	224054.1	175411	159290.8	206026.3	220487.7	281417.6	135009.4	188692.1	209533.8	254595.8	197792.5	222176.4	235440.7	252696.1	353855.3	262186.8	364032.3	212875.3	163783.9	316298.3	199022.8	214495.4	214397	237279.3	156009.9	322081.3	250762	259592.1	188323.9	234746	351297.5	191461.7
3101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8953.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3452.6	0	0	0	0	2042.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1007.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8673	45315.6	38773.9	28016	38189.5	38294.7	29080.4	22536.1	59142.8	39349.9	50519	29420	41239	50008	37989.9	37274.7	51010.4	36070.1	37102.9	40615.3	37202.5	42678.9	23814.6	41956.7	33482	47193.7	35639	31831.7	27511.7	41641.7	15624.5	38413.5	30758	45724	47672	41226.2	49098.3	32841.6	37523.8	39577.5	48063.5	35343.1	41865.7	22081.8	32738.5	32243.7	29361.5	40375.2	37639.8	26386.5	33659.4
8672	0	0	3266.3	3206.5	0	0	0	5248.3	2730	0	2637.4	3125.2	2639.7	2864.9	0	3315.6	3331.3	3976.4	0	0	0	0	0	3537	3862	2490.8	2784.6	0	0	0	0	0	0	0	0	2791.8	2088	0	790.9	1416.4	0	0	3196.1	0	0	3505.3	4091.7	0	0	3534.7
8671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	609.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2514	0	0	0	0	0	0	0	0	0	2619.2	1822.5	0	0	0	0	0
8677	0	7856.9	0	0	0	0	0	0	0	0	5171.5	0	0	6129.4	0	3545.6	5792.7	9079.5	3820.6	0	0	0	0	6278.5	0	0	6916.4	0	0	0	0	7613.6	0	0	0	0	8027.4	0	0	9398.9	0	0	6833.8	2566.1	0	0	0	5793.9	9944.6	3971.2
8676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856.2	0	0	0	0	0	0	0	0	0	906.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8675	3814.6	7259	10412.6	12112.1	6961.7	6312.1	11174.9	12698.5	9244.4	11349.1	9227.9	7768.3	9954.4	7931.2	12912	11927.9	8630.6	6923.3	10022.1	10003.1	12851.7	9855.5	11718.7	11655.4	10000.7	10230.8	10967.2	15463.9	5008.6	9011.7	11097.1	8466	10532.7	12277.1	12052.1	4769.1	6629	10660.2	9244.3	15553.7	9640.5	7503.1	10062.4	11872.2	11096.8	9656.7	10442.2	11298.8	6026.2	14840.5
8674	0	2231.7	1971.1	0	0	0	3275.2	0	0	0	1130.2	0	0	0	0	0	0	0	0	0	0	0	0	1922.1	0	936.2	1867.1	0	0	0	0	0	0	0	0	0	0	0	1690.1	0	0	1231	791.1	2231.2	0	1258.5	0	0	0	2055.1
8678	15349.2	17482.7	17805.4	16884.2	12244	14633.1	17061.3	16515.2	13793	18325.6	11757	11404.9	15993.6	13327.9	13658.2	12496.8	10136.9	13735.9	15432.2	13924	16305.6	16347.9	13693.3	15230.8	15201	13836.1	16685.6	15318.4	12654	11540.7	12707.1	12886.8	16289.2	13108.7	15150.3	12340.1	14060	15048.3	18498.4	15722.5	11379.2	13395.9	14019	17003.5	15500.6	12285.3	14032.7	19610.2	14697.2	19395.2
8045	0	8619.8	0	6584	0	0	0	0	0	0	6400	0	0	0	8340.2	5118.3	0	6410.7	0	10727.4	0	10337.7	0	0	8038.9	4876.5	0	0	0	0	0	6992.9	0	0	0	5608.8	5842.9	11204.1	0	7014.8	0	0	5877.7	9686.8	0	0	0	0	0	6043.7
4093	0	0	0	0	0	0	0	0	1724.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1937.7	0	0	0	0	0	0	0	0	0	0	0	0	0
4092	0	0	2714.3	2985.5	0	3880.6	2913.5	0	0	2184	0	0	3858.3	0	2540.2	1817.6	0	0	1568.9	2437.8	0	5028.2	2181.6	5168.7	1622.8	2629	3242.5	0	0	2776.5	4724.4	3789.9	2666.6	0	4406.7	0	0	0	1898	3515.8	3106.2	3359.9	2887.5	2933.6	2817.4	2922.7	4095.5	0	0	4063.2
4091	0	0	0	0	1586.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2522.6	0	0	0	0	0	0	0	0	0
4090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1978.1	1624.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1785.3	0	0	0
4094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2495.7	0	0	3444	0	0	0	2508.4	0	0	0	1704.5	3206.4	0	0	0	0	5271.4	0	0	0	0	0	2146.7	0	0	0	1098.3	0	0	1431.9	0	0	0	0
3326	53264	41366.9	22959.3	42814	37439.9	27858.8	49646.5	51078.6	40178.5	39429.6	34476.5	29224.6	35552.8	32989.3	32090.3	60326.2	30672.3	41524	77192.1	55137.1	25803.7	31038.6	56341.4	55816.2	21321.7	37649.1	40690.3	36634.5	31311.7	76788.7	45911.8	32821.6	28823.6	28373.1	53741.7	50370.8	50557	43337.6	41293.1	33345.4	31311.6	47132	40373	21229.5	18982.2	37386.7	45244	33332.6	21730.2	56304.1
5734	0	0	0	0	0	0	0	2877.4	0	0	0	0	0	0	0	0	2158.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5730	0	5734.3	0	0	0	0	9271.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4502.4	0	0	5441.6	0	0	0	7200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11319	2008.8	0	2931	0	0	0	0	0	0	0	2194.6	4671.4	0	0	2576.5	2642	0	0	0	0	0	0	1674.9	0	0	2584.6	3727.6	0	0	0	0	0	0	0	0	0	2439.9	0	1624.3	0	0	4307.1	2303.6	0	0	0	0	0	0	0
5732	0	2076.7	1283.7	0	0	0	0	0	1415.8	0	965.9	0	0	1836.9	2868	2054.4	0	0	0	1330.5	0	0	1575.6	2747.6	0	1695.2	1387.4	0	0	0	1737.1	0	0	0	2904.9	0	1866.8	2947.5	0	2297.8	0	2011.8	883	0	0	0	1340.5	0	0	1153.5
11316	5688.9	18863.5	18228.7	12554.4	19255.3	19786.2	12220.5	20841	35268	20446.7	24108.9	28732	13558.2	26104.8	16580.7	25205.4	22975.6	28832.5	13755.2	31034.5	29587.5	22350.4	26547.8	15968.5	18675.5	23096.8	22289.7	14749.3	26882.4	8824.9	28870	16446.2	9374.5	15772.7	23490.8	16849.6	32675.8	22151.7	27099.6	15691.6	15990.9	14874.1	14953.3	14359.3	22862.2	19556.7	23592.3	24392.8	8318.6	16265.1
11315	24065.4	25615.9	18176.1	20369.7	23034.9	8114.7	12203.4	21856.8	12610.7	16056.1	15286	18893.1	22718.8	11771.5	12087.7	25766.8	18599.3	17899.2	26864.7	20455.2	16633.5	18263.9	18150.5	19970.3	15531.5	16514.2	16760.7	18894.4	17621.5	14393.1	16998.9	20996.3	24984.3	16858.3	18064.3	25009.1	27246.9	15583.7	17636.3	26497.2	15156.2	25854.9	19078.5	20056.4	16119.9	8809.1	15387.4	24566.9	12664	24400.7
11314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11311	0	0	3735.5	2519.2	2384.9	0	0	0	0	0	2427.1	0	0	1754	0	2280.5	0	0	3225.1	0	0	0	0	1820.7	0	1268.8	0	2999.9	0	0	0	0	0	0	0	0	1924.2	0	3548.6	4859.7	0	3224.7	3055.9	0	0	2379.6	1968.4	0	0	2084.3
51018	3080.9	0	333.4	0	0	0	463.2	0	0	0	0	0	1633.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	943.7	0	0	5406.9	0	0	0	0	0	0	0	0	0	0	967.1	0	0	0	1393.2
9868	3566.7	0	6395.2	4003.2	4452.4	5353.4	4531.9	5541.6	2898.8	5990	6270.5	3806.1	6141.7	5863.1	4513.3	4514.8	3593.7	0	4806	4322.4	3641.7	3570.6	4284.8	4381.8	4297.1	4409.2	4653.8	3830.8	7789.2	5811	4391.4	3446	3300.1	3225.9	5066.3	5536.1	5152.1	0	6325.5	0	6056.4	4838.4	7752.2	5916.9	5791.2	5774.4	5148	5887.9	5427.1	5389.8
729080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604.2	0	0	1464	0	0	1397.8	1196.8	0	0	2497.8	0	0	0	1144.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51014	0	1487.4	0	0	0	0	0	0	0	2432.8	0	0	0	0	3390.5	968.5	0	0	0	1091.2	0	0	0	0	0	0	1309.4	0	0	0	2246.8	0	0	0	0	0	0	0	1722.5	0	0	0	1852.5	0	0	0	1349.5	1716	0	0
55041	7745.5	9603.7	8184.1	7893.7	5504.8	0	6094.4	6127.1	8496.6	6712.3	5562.4	5902.5	7197.9	6505.9	7062.8	9703.5	6732.9	10378.8	5525.5	4650.5	4003.8	4845.4	4522.9	7946.1	8495.7	7228.5	5581.5	7423	6203.7	5087.6	7088	6897.2	6916.9	8924.8	9380.7	6241.2	7426.8	0	6742.2	10347.6	8359.9	5321.8	9242.7	4814	8719.7	7145.8	5944.1	6747	9073.8	7109.5
25834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2500.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1771.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25836	0	0	3210	0	0	0	0	1966.8	0	0	3913.1	4716	2228.6	2920.2	2990.1	1508.1	0	2767.7	0	2729	2336.9	2304.8	0	2416	3272.5	0	2602.8	0	3490.3	1924.4	0	3370.7	3940.2	2139	0	1693.3	0	0	0	0	2952	0	1878.4	0	0	0	2091.8	2528.5	0	3085.2
25830	0	0	1570.5	0	2980.8	0	0	4551.1	0	0	0	0	0	1904.9	0	0	0	0	0	0	0	0	0	0	0	2000.5	0	0	0	0	0	3704.5	0	4145.5	4765.6	0	0	0	0	4150.5	0	0	2442.5	0	5081.2	3277.7	0	0	0	0
25833	0	0	0	0	0	0	0	0	0	0	0	0	0	9207.5	0	0	0	0	6162.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5278.9	0	2734.9	0	0	6670.1	0	0	0	0	0	9522.3	0	0	0	0
25832	11557.7	4830.6	4999.3	16608	9151.5	14851.7	17634.1	8947.2	14398.6	11812.3	11812	0	0	16635	11755	6408.4	10854.1	11155.1	14319.1	7053.5	7790.4	14935.4	12110.2	12266	13880	6132.1	7783.3	8178.7	12452.2	16718.3	6972	6300.2	5445.9	7372.4	10564.1	7563.9	7894.7	16227.6	10642.5	7796.1	7444	5681.9	8034.2	14292.5	16695.3	12128.6	11275.4	11467.5	14496.7	2735.1
25839	2881.8	2906.5	0	5681.8	0	0	0	0	0	0	4799.6	0	0	2603.4	0	3375.9	0	0	5229.2	4611.4	3232.9	0	0	0	0	0	4246.3	3371.3	0	0	0	2581.2	0	0	0	0	0	0	0	0	0	0	2859.5	0	0	4260.1	0	0	2769.9	2822.2
51196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1651.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
378708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5975.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9783.6	0	0	0	0	0	0	5067.8	0	0	0	0	0
23363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6550.4	0	0	0	0	0	0	0	0	0	7649.6	0	2096	0	9417.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23362	5117.1	2204	3852.6	0	2034.3	5961.8	4320.3	4495.1	3615.2	5272	2577.5	0	0	3008.8	2220.5	1276.4	3611.3	0	2823.5	2975.5	0	2543.1	3075.9	1902.4	3809.6	1574.9	1494.7	2156.6	0	3539.1	0	0	0	0	3026.2	2390.9	3070.7	0	0	3634.5	5438	2752.7	4968.7	0	3144.1	3158.7	4756.7	3472	3451.2	2325.8
23361	0	0	0	0	0	0	0	3043	0	2647.4	1903.8	0	0	2072.1	0	0	0	0	4197.2	0	0	0	0	0	0	0	0	0	4514.7	0	0	0	0	0	5549.3	1772	0	0	3351.8	0	0	3768.4	1621.3	0	2913.5	3319.4	0	0	0	0
23360	3425.6	4174.2	9242.7	9958.5	5540.7	6493.9	5411.4	4676.8	4288.9	8513.7	6482.9	6911.9	9802.3	5553	6128.7	4737.1	6078.1	5495.3	5163.6	0	4725.2	5006.8	6094.9	7586.7	13284.6	5919.1	8573.4	14690.7	4850.5	6354.1	8285.6	7461.8	5073	6906.4	4605.6	5552.6	6844.5	3925.8	8025.7	6555.7	7740.9	6076.9	8252.8	8665.5	7364.2	7733.8	4529.6	4868.2	3742.8	11080.5
23367	0	4385.8	4312.9	4020.1	3075.9	6472.5	6395.1	0	5933.3	0	5657.2	0	2841.8	3500.5	6455.8	3800.5	2374.8	2787.3	4371.3	6281.9	0	0	4759.6	6424	2827.8	4779.4	5324.3	9022	5532.7	0	0	3790.1	0	0	0	2914.6	4523.2	0	3985.2	3858	0	4901.2	5965	0	5447.9	5751.2	4456.9	6321.7	0	3753.2
23366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1419.7	0	0	0	1515.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2850.1	0	0	1798	0	0	0	0	0	1153.4	0	2077	0	0	0	0	0	0	0	0	0	0	0	0	0	2008.8	0	0	0	0	0	0	0	0
23369	8967.1	11835.1	14471.1	13328.2	10409.4	10111.5	11592.7	11358.1	12883	14144.5	13224.2	10665.5	14916.7	12182.3	12216.4	10719.3	8742.8	11866.4	10733.6	12293.1	10844.6	11000.1	7321.8	11938.5	12783.5	11520.8	10647.6	10919.6	13786.7	10765.7	11679	10843.3	10503.7	9389.6	10118.9	10873.1	12196.2	7462.4	11248.8	11922.5	8120.7	14341.2	13468.8	11810.8	10545.8	12933.8	12329	12473.2	6224.8	16716.1
23368	0	0	0	2557.7	3554	0	0	0	2442.3	0	2460.8	0	0	0	0	943.6	0	0	0	0	3353.7	1221.7	4911	0	0	0	0	0	0	2598.1	0	2460.8	0	0	4354.9	0	0	0	0	3106	0	1769.8	1880.1	0	0	0	1204.5	0	0	2051.5
8092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1025.2	0	0	0	0	0	0	0	0	0	0	0	624.3	0	0	0
8091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3683.2	0	0	0	0	0	0	0	0	0	460.5	0	0	0	0	0	0	0	0	0
8099	11577	19146.8	19869.3	17724.8	18844.2	8513.3	13922.6	14134.5	13696.7	15468.1	18402.9	14375.5	21329.5	24457.3	15678.3	13888.1	10362.8	23367.2	21299.4	21501.1	14751.3	7830.9	0	10860.5	8526.2	11438.3	11109.1	0	13926.8	16711.9	14766.2	25826.2	23617.8	15118.5	8443.9	16270	18857.7	11302.3	13912.3	22849.5	12329.6	18395.2	27077	21356.1	13022.3	15189.8	19469.5	10167.4	0	18258.1
100033802	0	0	0	2050.8	0	0	0	0	2044.7	0	0	0	0	0	0	757	0	0	0	0	0	0	1965.2	0	0	0	765.4	1599.7	0	0	0	0	0	0	0	0	0	4870.1	0	0	0	0	0	0	0	1436.7	606.4	0	0	1364.2
1739	0	0	0	1912.8	0	0	0	0	0	0	0	0	821.6	0	1453.5	514.6	0	0	0	1363.7	0	0	0	0	0	0	0	0	0	0	0	0	0	2287	0	0	0	0	0	1787.1	0	0	0	0	0	0	1112.5	2141.8	0	0
1738	0	0	0	1285.7	0	0	1883.8	2568.6	0	1666.9	1959.1	0	2122.8	1607.4	0	854.6	0	0	0	0	0	0	0	1519.3	2058.5	1607	4038.3	1646	2517.1	0	0	0	0	0	0	0	3186.8	0	0	2713.7	0	1403.3	2466.2	0	0	0	0	0	0	2027.7
58500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1498.7	0	0	0	0	0	2023.7	0	0	0	0	0	0	0	0	0	0	3352.4	0	0	0	2200.1	0	0	0	0	0	0	0	0	0	0	0	0	0
11140	11146.6	16283.6	14081.9	15877.5	18839.5	9669.8	7172.3	13441.7	17223.1	15881.7	14752.1	11670.6	15283.8	14350.9	13381.2	13418.1	15543.3	15950.8	18679.5	15016.1	21663.3	14904.1	16940.3	13972.6	16858.9	11742.1	10686.4	17211.8	15899.3	7339	0	11235.9	11283.1	13721.6	19844.1	14481	12053.8	7747	15291.6	17263.7	16374.2	13876.9	13096.4	11875.2	13805.8	15984.1	15206.8	18784.8	9238.9	14284.8
6659	9171.2	10608.1	16534.7	13636.4	18288.3	27623.2	19052.7	24583.6	23484.1	20792.2	18833	21219.5	8962.3	22248	23659.9	21593.2	19487.6	23492	20939.1	22578.7	26441.6	10576.6	20752.1	17740.3	29598.5	17854.6	10955	10566.8	30402	3923.2	17238.9	16167.7	18874.3	14346.2	9511	16904.4	18576.1	12508.6	14820	18247.4	21776	19907	15917.9	27281.8	21862.9	20185.4	12400.3	14312.2	16670.9	6738.7
6657	0	0	0	0	3446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4078.1	0	0	0	0	0	0	0	0	0	4506.3	0	3328.6	0	2257.6	0	0	0	0	0	1578.1	0	0	0	0	0	0	0	0
6655	0	0	0	4320.9	0	0	3308.5	0	4851.1	4481.6	4234.9	0	7038.5	2994.2	3597.4	2496.7	7577.2	5017.2	0	2394	0	0	4563.4	2912.9	0	3872.3	4207.1	3403.7	3685.5	2754.2	0	3394.1	0	0	0	5080.9	0	0	0	3514.2	3095.6	2763.8	2026.4	0	5174	0	3715.4	4433.2	4890.1	4891.4
6654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3236.7	0	0	0	0	0	0	0	1102.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1388.4	0	0	0	0	0	0	0	0	0	0
6653	10459.3	7966.9	6410	15906.7	10115	0	10794.9	14353.9	10493	15197.9	10633.9	14866.2	10393.9	18856	16563.8	30085	39231.9	7274.8	12878.2	14959.1	13084.5	8499	20876.8	28310.4	12989.4	16096.4	18707.2	24382.9	12098.8	5047.2	15102.7	22733.9	14387.1	15149.3	13731.1	12024.5	13539.4	18654.4	13536.1	17040.4	6674.9	12232.4	6299.3	8235.5	11613.6	5512.8	15970.7	12703.4	8096.9	21575.9
6652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755.1	0	0	0	0	0	0	0
6651	9168.2	9401.9	10753	10800.2	7762.2	8745.1	10433.7	11348.2	7315	15776	11964.3	12711.6	17110	8367.3	17840.7	11028.1	9125.3	10889.3	11708.4	10224.3	13295.9	8513.1	7826	11121	12155.2	10242.3	24518.9	19296.2	10736.5	6148.6	13429	10592.3	13247	11690.4	6430.7	5107.6	10268.1	8825.3	14682.2	11479.1	20492.5	11352.1	14692.8	10689.3	13287.1	17063.9	7684	13849.2	14052.9	18150.2
6650	0	0	0	0	0	0	0	0	0	0	2242	0	0	0	0	1749	0	0	0	0	0	0	4150.1	0	0	2399.4	2881.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2971.2
